,0,1
3980,nm0000420,"Sulmonacinema Film Festival, Best Actress"
3981,nm0000420,"Maremetraggio International Short Film Festival, Ippocampo Competition"
3982,nm0000420,"Kineo Awards, Italy, Kineo Award"
3983,nm0000420,"Golden Ciak Awards, Golden Ciak"
3984,nm0000420,"Golden Goblets, Italy, Golden Goblet"
3985,nm0000420,"Golden Sacher Awards, Italy, Golden Sacher"
3986,nm0000420,"Primavera del Cinema Italiano Festival, Best Actress"
3987,nm0000420,"Gallio Film Festival, Festival Award"
3988,nm0000420,"Gavoi Film Festival, Honorary Silver Tumbarinu"
3989,nm0000420,"Eolie Film Festival, Plate of the City of Lipari"
3990,nm0000420,"Barcelona Italian Film Festival, CSCI Honorary Award"
3991,nm0000420,"Cervia Spettacoli e Dintorni Festival, Newcomer Award"
3992,nm0000420,"CineRockom International Film Festival, Diamond Award"
3993,nm0000420,"Torino Film Festival, Cabiria Award"
3994,nm0000420,"Premio Sergio Amidei, Premio Sergio Amidei"
3995,nm0000420,"Milestone International Film Festival, Jury Award"
3996,nm0000420,"La Pellicola d'Oro, La Pellicola d'Oro"
3997,nm0095478,"Dahlonega International Film Festival, D.I.F.F. Jury Award"
3998,nm0095478,"Northeast Film Festival, US, Festival Award"
3999,nm0095478,"Blue Whiskey Independent Film Festival, Blue Glass Award"
4000,nm0486188,"L.A. Outfest, Freedom Award"
4001,nm0486188,"NewFest: New York's LGBT Film Festival, Honorable Mention"
4002,nm0486188,"Seattle Queer Film Festival, Jury Award"
4003,nm0654892,
4004,nm0663064,
4005,nm0486140,
4006,nm0772589,"Hessian TV Award, Hessian TV Award"
4007,nm0772589,"German Television Academy Awards, German Television Academy Award"
4008,nm0001262,"Primetime Emmy Awards, Primetime Emmy"
4009,nm0001262,"Giffoni Film Festival, François Truffaut Award"
4010,nm0001262,"Marco Island Film Festival, Golden Eagle Award"
4011,nm0001262,"National Board of Review, USA, NBR Award"
4012,nm0001262,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
4013,nm0001262,"Oldenburg Film Festival, German Independence Honorary Award"
4014,nm0001262,"Flaiano International Prizes, Career Award"
4015,nm0000255,"Academy Awards, USA, Oscar"
4016,nm0000255,"Academy Awards, USA, Oscar"
4017,nm0000255,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
4018,nm0000255,"Aspen Filmfest, Audience Award"
4019,nm0000255,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
4020,nm0000255,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
4021,nm0000255,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
4022,nm0000255,"Boston Society of Film Critics Awards, BSFC Award"
4023,nm0000255,"BAFTA Awards, BAFTA Film Award"
4024,nm0000255,"BAFTA Awards, David Lean Award for Direction"
4025,nm0000255,"Critics Choice Awards, Critics Choice Award"
4026,nm0000255,"Casting Society of America, USA, Career Achievement Award"
4027,nm0000255,"César Awards, France, César"
4028,nm0000255,"Chicago Film Critics Association Awards, CFCA Award"
4029,nm0000255,"Cinema Writers Circle Awards, Spain, CEC Award"
4030,nm0000255,"Directors Guild of America, USA, DGA Award"
4031,nm0000255,"Florida Film Critics Circle Awards, FFCC Award"
4032,nm0000255,"Florida Film Critics Circle Awards, FFCC Award"
4033,nm0000255,"Golden Globes, USA, Golden Globe"
4034,nm0000255,"Golden Globes, USA, Golden Globe"
4035,nm0000255,"Satellite Awards, Golden Satellite Award"
4036,nm0000255,"Gotham Awards, Tribute Award"
4037,nm0000255,"Hollywood Film Awards, Hollywood Film Award"
4038,nm0000255,"Hollywood Film Awards, Hollywood Breakthrough Award"
4039,nm0000255,"Hollywood Film Awards, Hollywood Film Award"
4040,nm0000255,"Humanitas Prize, Humanitas Prize"
4041,nm0000255,"National Board of Review, USA, Special Achievement Award"
4042,nm0000255,"National Board of Review, USA, NBR Award"
4043,nm0000255,"National Board of Review, USA, NBR Award"
4044,nm0000255,"National Board of Review, USA, Special Achievement Award"
4045,nm0000255,"Palm Springs International Film Festival, Ensemble Cast Award"
4046,nm0000255,"Palm Springs International Film Festival, Chairman's Award"
4047,nm0000255,"PGA Awards, PGA Award"
4048,nm0000255,"Razzie Awards, Razzie Award"
4049,nm0000255,"Razzie Awards, Redeemer Award"
4050,nm0000255,"Danish Film Awards (Robert), Robert"
4051,nm0000255,"San Diego Film Critics Society Awards, SDFCS Award"
4052,nm0000255,"Santa Barbara International Film Festival, Modern Master Award"
4053,nm0000255,"Screen Actors Guild Awards, Actor"
4054,nm0000255,"Screen Actors Guild Awards, Actor"
4055,nm0000255,"Southeastern Film Critics Association Awards, SEFCA Award"
4056,nm0000255,"Venice Film Festival, Volpi Cup"
4057,nm0000255,"Writers Guild of America, USA, Valentine Davies Award"
4058,nm0000255,"Austin Film Critics Association, AFCA Award"
4059,nm0000255,"Washington DC Area Film Critics Association Awards, WAFCA Award"
4060,nm0000255,"St. Louis Film Critics Association, US, SLFCA Award"
4061,nm0000255,"African-American Film Critics Association (AAFCA), AAFCA Award"
4062,nm0000255,"Denver Film Critics Society, DFCS Award"
4063,nm0000255,"Oklahoma Film Critics Circle Awards, OFCC Award"
4064,nm0000255,"Oklahoma Film Critics Circle Awards, OFCC Award"
4065,nm0000255,"Houston Film Critics Society Awards, HFCS Award"
4066,nm0000255,"Houston Film Critics Society Awards, HFCS Award"
4067,nm0000255,"Online Film & Television Association, OFTA Film Award"
4068,nm0000255,"Online Film & Television Association, OFTA Film Award"
4069,nm0000255,"Online Film & Television Association, OFTA Film Award"
4070,nm0000255,"Heartland Film, Truly Moving Picture Award"
4071,nm0000255,"Awards Circuit Community Awards, ACCA"
4072,nm0000255,"Golden Schmoes Awards, Golden Schmoes"
4073,nm0000255,"Women Film Critics Circle Awards, WFCC Award"
4074,nm0000255,"Internet Film Critic Society, IFCS Award"
4075,nm0000255,"The Stinkers Bad Movie Awards, Stinker Award"
4076,nm0000255,"The Stinkers Bad Movie Awards, Stinker Award"
4077,nm0000255,"The Stinkers Bad Movie Awards, Stinker Award"
4078,nm0000255,"The Stinkers Bad Movie Awards, Stinker Award"
4079,nm0000255,"The Stinkers Bad Movie Awards, Stinker Award"
4080,nm0000255,"Gold Derby Awards, Gold Derby Film Award"
4081,nm0000255,"Gold Derby Awards, Gold Derby Film Award"
4082,nm0000255,"Nevada Film Critics Society, NFCS Award"
4083,nm0000255,"Yoga Awards, Yoga Award"
4084,nm0000255,"Yoga Awards, Yoga Award"
4085,nm0000641,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
4086,nm0000641,"CableACE Awards, CableACE"
4087,nm0000641,"CableACE Awards, CableACE"
4088,nm0000641,"Chicago Film Critics Association Awards, Commitment to Chicago Award"
4089,nm0000641,"Primetime Emmy Awards, Primetime Emmy"
4090,nm0000641,"Golden Globes, USA, Golden Globe"
4091,nm0000641,"Satellite Awards, Golden Satellite Award"
4092,nm0000641,"Milano International Film Festival Awards (MIFF Awards), Best Acting"
4093,nm0000641,"National Board of Review, USA, NBR Award"
4094,nm0000641,"Screen Actors Guild Awards, Actor"
4095,nm0000641,"Screen Actors Guild Awards, Actor"
4096,nm0000641,"Screen Actors Guild Awards, Actor"
4097,nm0000641,"Walk of Fame, Star on the Walk of Fame"
4098,nm0000641,"Young Artist Awards, Michael Landon Award"
4099,nm0000641,"Character and Morality in Entertainment Awards, Camie"
4100,nm0000641,"Chlotrudis Awards, Chlotrudis Award"
4101,nm0000641,"DVD Exclusive Awards, DVD Premiere Award"
4102,nm0000641,"Location Managers Guild International Awards (LMGI), Humanitarian Award"
4103,nm0000234,"Academy Awards, USA, Oscar"
4104,nm0000234,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
4105,nm0000234,"Bambi Awards, Bambi"
4106,nm0000234,"Berlin International Film Festival, Silver Berlin Bear"
4107,nm0000234,"Critics Choice Awards, Critics Choice Award"
4108,nm0000234,"Camerimage, Krzysztof Kieslowski Award"
4109,nm0000234,"Chicago Film Critics Association Awards, CFCA Award"
4110,nm0000234,"Costume Designers Guild Awards, Spotlight Award"
4111,nm0000234,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
4112,nm0000234,"GLAAD Media Awards, Vanguard Award"
4113,nm0000234,"Golden Camera, Germany, Golden Camera"
4114,nm0000234,"Satellite Awards, Golden Satellite Award"
4115,nm0000234,"Gotham Awards, Tribute Award"
4116,nm0000234,"Hasty Pudding Theatricals, USA, Woman of the Year"
4117,nm0000234,"Hollywood Film Awards, Hollywood Film Award"
4118,nm0000234,"Film Independent Spirit Awards, Independent Spirit Award"
4119,nm0000234,"Film Independent Spirit Awards, Independent Spirit Award"
4120,nm0000234,"Kansas City Film Critics Circle Awards, KCFCC Award"
4121,nm0000234,"Las Vegas Film Critics Society Awards, Sierra Award"
4122,nm0000234,"Milano International Film Festival Awards (MIFF Awards), Best Actress"
4123,nm0000234,"MTV Movie + TV Awards, MTV Movie Award"
4124,nm0000234,"National Board of Review, USA, NBR Award"
4125,nm0000234,"National Society of Film Critics Awards, USA, NSFC Award"
4126,nm0000234,"Palm Springs International Film Festival, International Star Award"
4127,nm0000234,"Palm Springs International Film Festival, Indie Impact Award"
4128,nm0000234,"Palm Springs International Film Festival, Chairman's Vanguard Award"
4129,nm0000234,"Palm Springs International Film Festival, Desert Palm Achievement Award"
4130,nm0000234,"Santa Barbara International Film Festival, Outstanding Performer of the Year Award"
4131,nm0000234,"Screen Actors Guild Awards, Actor"
4132,nm0000234,"Teen Choice Awards, Teen Choice Award"
4133,nm0000234,"Teen Choice Awards, Teen Choice Award"
4134,nm0000234,"Walk of Fame, Star on the Walk of Fame"
4135,nm0000234,"San Francisco Film Critics Circle, SFFCC Award"
4136,nm0000234,"Vancouver Film Critics Circle, VFCC Award"
4137,nm0000234,"CineVegas International Film Festival, Half-Life Award"
4138,nm0000234,"Central Ohio Film Critics Association, COFCA Award"
4139,nm0000234,"Los Angeles Film Festival, Spirit of Independence Award"
4140,nm0000234,"CinemaCon, USA, CinemaCon Award"
4141,nm0000234,"CinemaCon, USA, CinemaCon Award"
4142,nm0000234,"North Texas Film Critics Association, US, NTFCA Award"
4143,nm0000234,"Alliance of Women Film Journalists, EDA Female Focus Award"
4144,nm0000234,"New York Film Critics, Online, NYFCO Award"
4145,nm0000234,"Jupiter Award, Jupiter Award"
4146,nm0000234,"CinEuphoria Awards, CinEuphoria"
4147,nm0000234,"CinEuphoria Awards, CinEuphoria"
4148,nm0000234,"CinEuphoria Awards, CinEuphoria"
4149,nm0000234,"Utah Film Critics Association Awards, UFCA Award"
4150,nm0000234,"Online Film & Television Association, OFTA Television Award"
4151,nm0000234,"Online Film & Television Association, OFTA Film Award"
4152,nm0000234,"Elle Women in Hollywood Awards, Icon Award"
4153,nm0000234,"International Online Film Critics' Poll, IOFCP Award"
4154,nm0000234,"Awards Circuit Community Awards, ACCA"
4155,nm0000234,"Awards Circuit Community Awards, ACCA"
4156,nm0000234,"Golden Schmoes Awards, Golden Schmoes"
4157,nm0000234,"Behind the Voice Actors Awards, BTVA Feature Film Voice Acting Award"
4158,nm0000234,"Women Film Critics Circle Awards, WFCC Award"
4159,nm0000234,"Women Film Critics Circle Awards, WFCC Award"
4160,nm0000234,"Women Film Critics Circle Awards, Acting and Activism Award"
4161,nm0000234,"Spike Video Game Awards, VGA"
4162,nm0000234,"Gold Derby Awards, Gold Derby Film Award"
4163,nm0000234,"Nevada Film Critics Society, NFCS Award"
4164,nm0000234,"Russian National Movie Awards, Georges Award"
4165,nm0000234,"Hawaii Film Critics Society, HFCS Award"
4166,nm0289656,
4167,nm0498517,"Top Shorts Film Festival, October Award"
4168,nm0498517,"New York Film Awards, November Award"
4169,nm0498517,"New York Film Awards, November Award"
4170,nm0057942,
4171,nm0001399,"USA Film Festival, Jury Award"
4172,nm0001399,"LA Femme International Film Festival, LA Femme Filmmaker Award"
4173,nm0384826,
4174,nm0553648,"César Awards, France, César"
4175,nm0553648,"Prix Jean Gabin, Prix Jean Gabin"
4176,nm0105475,"Amiens International Film Festival, Best Actor"
4177,nm0105475,"César Awards, France, César"
4178,nm0105475,"César Awards, France, César"
4179,nm0530365,"Acteurs à l'Écran, Prix Michel Simon"
4180,nm0530365,"Amiens International Film Festival, Best Actor"
4181,nm0530365,"Sitges - Catalonian International Film Festival, Gran Angular Award"
4182,nm0530365,"César Awards, France, César"
4183,nm0530365,"Cinema Writers Circle Awards, Spain, CEC Award"
4184,nm0530365,"European Film Awards, European Film Award"
4185,nm0530365,"Fantasporto, International Fantasy Film Award"
4186,nm0530365,"Fotogramas de Plata, Fotogramas de Plata"
4187,nm0530365,"Locarno International Film Festival, Special Mention"
4188,nm0530365,"Málaga Spanish Film Festival, Best Actor"
4189,nm0530365,"Venice Film Festival, Pasinetti Award"
4190,nm0530365,"Cabourg Romantic Film Festival, Best Actor"
4191,nm0530365,"Sant Jordi Awards, Sant Jordi"
4192,nm0530365,"Butaca Awards, Butaca"
4193,nm0530365,"Butaca Awards, Butaca"
4194,nm0530365,"Turia Awards, Turia Award"
4195,nm0530365,"L'Alfàs del Pi Film Festival, Faro de Plata"
4196,nm0530365,"Yoga Awards, Special Award"
4197,nm0530365,"Premis de l'Audiovisual Valencià/Premios del Audiovisual Valenciano, AVAV"
4198,nm0893941,"Ariel Awards, Mexico, Silver Ariel"
4199,nm0893941,"Sitges - Catalonian International Film Festival, Time-Machine Honorary Award"
4200,nm0893941,"Ghent International Film Festival, Special Mention"
4201,nm0893941,"Fotogramas de Plata, Fotogramas de Plata"
4202,nm0893941,"Fotogramas de Plata, Fotogramas de Plata"
4203,nm0893941,"Gijón International Film Festival, Nacho Martínez Award"
4204,nm0893941,"Goya Awards, Goya"
4205,nm0893941,"Málaga Spanish Film Festival, Málaga-Sur Award"
4206,nm0893941,"Huelva Latin American Film Festival, Prize of the City of Huelva"
4207,nm0893941,"Ondas Awards, Cinemania Award"
4208,nm0893941,"Spanish Actors Union, Award of the Spanish Actors Union"
4209,nm0893941,"MTV Movie Awards, Latin America, MTV Movie Award"
4210,nm0893941,"Sant Jordi Awards, Sant Jordi"
4211,nm0893941,"Premios ACE, Premio ACE"
4212,nm0893941,"Turia Awards, Turia Award"
4213,nm0893941,"Almería International Film Festival, Best Acting in an Almerian Short Film"
4214,nm0893941,"Zapping Awards, Zapping Award"
4215,nm0893941,"L'Alfàs del Pi Film Festival, Faro de Plata"
4216,nm0893941,"Terenci Moix International Award, Terenci Moix Award"
4217,nm0893941,"José María Forqué Awards, José María Forqué Award"
4218,nm0893941,"Yoga Awards, Yoga Award"
4219,nm0893941,"Yoga Awards, Yoga Award"
4220,nm0893941,"Festival de cine de Zaragoza, City of Zaragoza Award"
4221,nm0893941,"Tarazona y el Moncayo Comedy Film Festival, Tarazona y el Moncayo Award"
4222,nm0261674,
4223,nm0329193,
4224,nm0429229,
4225,nm0007169,
4226,nm0000597,"Denver International Film Festival, John Cassavetes Award"
4227,nm0000597,"Locarno International Film Festival, Excellence Award"
4228,nm0000597,"RiverRun International Film Festival, Master of Cinema"
4229,nm0000597,"Woodstock Film Festival, Excellence in Acting Award"
4230,nm0000597,"Western Heritage Awards, Bronze Wrangler"
4231,nm0000597,"CineVegas International Film Festival, Special Jury Prize"
4232,nm0000597,"CinemaCon, USA, CinemaCon Award"
4233,nm0001701,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
4234,nm0000270,
4235,nm0004911,
4236,nm0927641,"Bavarian Film Awards, Bavarian Film Award"
4237,nm0927641,"Bavarian Film Awards, Special Award"
4238,nm0927641,"Bavarian Film Awards, Bavarian Film Award"
4239,nm0927641,"Bavarian TV Awards, Bavarian TV Award"
4240,nm0956183,"Max Ophüls Festival, Best Young Actress"
4241,nm0293695,
4242,nm0742047,
4243,nm0000598,"Chicago Film Critics Association Awards, CFCA Award"
4244,nm0000598,"Satellite Awards, Humanitarian Award"
4245,nm0000598,"Film Independent Spirit Awards, Independent Spirit Award"
4246,nm0000598,"Film Independent Spirit Awards, Independent Spirit Award"
4247,nm0000598,"New York Film Critics Circle Awards, NYFCC Award"
4248,nm0000598,"Online Film Critics Society Awards, OFCS Award"
4249,nm0000598,"Screen Actors Guild Awards, Actor"
