id_film,Direccion,Guion,Puntuacion_IMDB,Puntuacion_Rottem,Duracion,Argumento
tt0159790,Ernie Gehr,,,17%,,Dirección
tt0179803,Scott Edmund Lane,"Scott Edmund Lane, Mark Pietri",5.0, 0%,1h 27min,"George Burns is no happy angel. Heaven is ""non-smoking"", but most importantly, he can't reunite with his wife Gracie."
tt0216584,Gary Sinyor,"Jane Walker Wood, Steven Manners, Gary Sinyor",5.5,43%,1h 30min,Tom Green stars as a bumbling buffoon who lands at Butlering after working his way through all other 'A' and 'B' jobs.
tt0216746,John T. Kretchmer,"Paul Fleischman, Robert Lo, Cash, Andrew Lane",3.7,25%,1h 24min,"Three snobbish high school girls prematurely age brought on from a curse, a drug (or something) after the arrival of new transfer student whom they believe is connected to a murder they committed a year earlier. A fate worse than death."
tt0222167,Chris Hall,"Eric Swelstad, Ira Heffler, Ari Schlossberg",4.5,28%,1h 35min,A man revisits the previous significant girlfriends in his life in order to win over the girl of his dreams.
tt0226851,Marc Grant,Marc Grant,6.6,35%,1h 25min,"In this experimental update of Jack and the Beanstalk (ital), a streetwise pot dealer is catapulted on a mystical adventure when he trades his father's gold watch for a pair of psychotropic seeds."
tt0228906,"Raymond L. Gunn, Robert Swanson","Raymond L. Gunn, Robert Swanson",5.8,35%,1h 20min,"Watching this crazy gangland send-up with the ""outlandish"" commercial interuptions, makes you feel as if you are viewing a late night movie on local television, but, a t.v. station could ""never"" air anything like ""Striptease Baby Dolls From Cleveland Meet The Unkillables"", and the commercial spoofs are done the way we'd ""like"" to see them . It's zany comedy and action... Leer todo"
tt0228906,"Raymond L. Gunn, Robert Swanson","Raymond L. Gunn, Robert Swanson",5.8,13%,1h 20min,"Watching this crazy gangland send-up with the ""outlandish"" commercial interuptions, makes you feel as if you are viewing a late night movie on local television, but, a t.v. station could ""never"" air anything like ""Striptease Baby Dolls From Cleveland Meet The Unkillables"", and the commercial spoofs are done the way we'd ""like"" to see them . It's zany comedy and action... Leer todo"
tt0238992,Parker Cross,Matt Salzberg,4.3,35%,1h 31min,"After an impulsive visit to a fortuneteller, three friends discover that the power of suggestion has forced them to consider the reality of ""fate."""
tt0244306,,Jeffrey Bunzendahl,8.1,35%,2005,"In the high stakes world of espionage, sometimes you've got one chance... WILSON CHANCE, secret agent for the Canadian government. He lives for the moment. He lives for excitement. He lives for danger. Actually, he just hopes he lives! What starts off as a routine surveillance assignment, turns into a deadly game of spy versus spy, as Wilson Chance becomes unwittingly... Leer todo"
tt0244306,,Jeffrey Bunzendahl,8.1,13%,2005,"In the high stakes world of espionage, sometimes you've got one chance... WILSON CHANCE, secret agent for the Canadian government. He lives for the moment. He lives for excitement. He lives for danger. Actually, he just hopes he lives! What starts off as a routine surveillance assignment, turns into a deadly game of spy versus spy, as Wilson Chance becomes unwittingly... Leer todo"
tt0242882,Bashar Shbib,Bashar Shbib,7.2,35%,1h 27min,"What's a girl to do when her biological clock is ticking, yet marriage and a husband are the furthest thing from her mind? SILENT MEN follows the trials and tribulations of one very modern-minded young woman, Patricia, as she tries to plan out her motherhood. With the enlisted help of her best friend Liam she interviews on video dozens of men to find a suitable potent... Leer todo"
tt0243246,Nickolay Todorov,Nickolay Todorov,,86%,,Dirección
tt0244944,Guy Logan,Guy Logan,7.4,50%,1h 20min,"Bong, James Bong's his name and smokin', pimpin' and saving the planet from lack of hemp is his game. Secret Agent 420 (Rich Trapp) and his entourage of sexy Bong Girls embark on a dangerous mission to save the Queen of England. Bong skates, snowboards, skydives, rides, motorcross and of course... puffs his way through this interactive, stoney adventure/comedy that is... Leer todo"
tt0251744,Chris Jaymes,Chris Jaymes,5.6,75%,1h 36min,"The youngest son of a legendary Hollywood producer, a Robert Evans type, accepts a bribe from his father to document his death."
tt0257516,Wes Craven,Kevin Williamson,5.0,15%,1h 37min,
tt0258901,Barry Bowles,,5.4,40%,1h 30min,"With hopes of making a quick buck to pay off some debt, a man throws a Luau themed out of party that quickly becomes out of control."
tt0263235,Judy Chaikin,"Judy Chaikin, Gregory Burns",7.6,40%,22min,Dirección
tt0264323,Tim Sullivan,"Chris Kobin, Tim Sullivan, Chris Kobin",5.3,48%,1h 27min,"Eight college students travelling to Florida for Spring Break stumble into a remote town in Georgia, where they are set upon by the residents."
tt0265655,Ashley Horner,Gavin Williams,6.5,48%,11min,Intense film about a day in the life of the overheated sport teacher Rob Meadows.
tt0267891,Barry W. Blaustein,Ricky Blitt,5.8,40%,1h 34min,
tt0285682,Evan Oppenheimer,Evan Oppenheimer,5.3,35%,1h 26min,
tt0289275,David E. Rice,David E. Rice,6.9,67%,1h 34min,A group of long time friends discover they are not who they thought they were on an evening out in the city.
tt0293008,Vivieno Caldinelli,"Josh Gal, Mark Montefiore",8.6,67%,8min,"Growing up isn't all it's cracked up to be. Just ask third-grader, Ella Johansen (played by Libby Adams), who just wants to be a kid.....forever. When third-grader, Ella Johansen's parents don't show up for Career Day, Ella's teacher pushes her to take the stage and explain how she sees her own career. Career Day is a satiric look at society through the eyes and imagi... Leer todo"
tt0299215,Dirk Hagen,"Mitch Wilson, William L. Arance",4.1,14%,1h 33min,A ragtag group of misfit limo drivers find themselves embroiled in a plot to assassinate the Vice President of the United States.
tt0298903,Alan Simpson,Johanna Spyri,6.2,67%,1h 20min,Young orphan Heidi (Emma Bolger) stays with her grandfather (Max von Sydow) in the mountains.
tt0300922,Colin Kaye,Colin Kaye,3.3, 9%,1h 22min,"A Martial Artist, afflicted with a disease that makes beautiful women want to kill him, goes on a suicide mission to find true love anyway."
tt0304356,Nick Gregory,"Nick Gregory, Kirk Aanes",3.3,39%,1h 29min,"Two married couples are about to give new meaning to the phrase Love Thy Neighbor. When these best friends become more than just friends, one simple game leads to another. A twisted comedy about relationships, deception, and consequences."
tt0305858,Jeff Oppenheim,Jeff Oppenheim,4.2,39%,1h 30min,"Josh, a shy, good-natured street performer, is aided in his quest for love by his two womanizing friends, Tim and Sean, who place a personal ad on his behalf and interview all of the candidates they consider not ""out of his league""."
tt0308028,Raul Inglis,Raul Inglis,5.4,97%,2005,Life in the 50's with the hopper family !
tt0308064,George Mihalka,"Richard Goudreau, René Brisebois, François Camirand",5.1,70%,2h 1min,"Four years later, Stan invites his men closed in an outfitter retirement. Their goal: to face the team of the legends of the National League."
tt0309578,Lorena David,Jeff Schectman,5.1,28%,1h 36min,"In this action-comedy, four twenty-something friends are looking for love and having no luck. While on a ski trip, one of them finds passion with a beautiful girl after a random accident on the icy slopes. The others quickly conclude that the extreme circumstances of the accident were what caused love to bloom. They decide that the path to true love is to purposely se... Leer todo"
tt0309578,Lorena David,Jeff Schectman,5.1,28%,1h 36min,"In this action-comedy, four twenty-something friends are looking for love and having no luck. While on a ski trip, one of them finds passion with a beautiful girl after a random accident on the icy slopes. The others quickly conclude that the extreme circumstances of the accident were what caused love to bloom. They decide that the path to true love is to purposely se... Leer todo"
tt0312004,"Steve Box, Nick Park","Steve Box, Nick Park, Mark Burton",7.5,28%,1h 25min,
tt0311966,Antonia San Juan,Luis Miguel Seguí,6.6,28%,16min,Dirección
tt0315323,Monika Mitchell,"Frank Cassini, John Cassini",5.1,67%,1h 38min,"A talented, but struggling actor is willing to go to any length to get a job - including ""break a leg""... especially those of other actors."
tt0317132,Wayne Wang,"Kate Di, Camillo, Joan Singleton",6.4,55%,1h 46min,
tt0318649,Breck Eisner,"Clive Cussler, Thomas Dean Donnelly, Joshua Oppenheimer",6.0,38%,2h 4min,
tt0318649,Breck Eisner,"Clive Cussler, Thomas Dean Donnelly, Joshua Oppenheimer",6.0,38%,2h 4min,
tt0318761,Mike Mills,"Walter Kirn, Mike Mills",6.5,71%,1h 36min,
tt0322999,Guy Jacques,"Constantine Attia, Guy Jacques, Emmanuel List",5.4,71%,1h 45min,"A poor kid nicknamed Kubrick loves movies and dreams about being an award winning director. One day, he stumbles upon a movie shoot, gets confused with a real movie maker and takes the equipment he needs to shoot his movie."
tt0325651,James Quattrochi,Vincent Pagano,4.8,38%,1h 45min,
tt0325191,Ruba Nadda,Ruba Nadda,6.8,38%,1h 26min,"One day, when Sabah least expects it, she falls in love with the wrong man. She's Muslim, he's not. Unbeknownst to her family, she goes on a whirlwind affair before both culture and love collide."
tt0327498,Richard Gabai,Martin Olmedo,3.6,38%,1h 19min,"Unable to spend time with his father, Ryan befriends a group of cyclists and as Ryan's dog gets stolen, they soon find themselves involved in a big dognapping ring--dogs being stolen for research purposes."
tt0327643,John Asher,"Jenny Mc, Carthy-Wahlberg",3.5, 6%,1h 31min,A jilted photographer goes on a mission to get back at her philandering model boyfriend and along the way discovers that not all love is created equal.
tt0328121,Michael Parness,Michael Parness,5.3,39%,1h 55min,A suicidal comedy about two young lovers who get married and escape from a mental institution in search of new ways to die...and the white light.
tt0329650,Dan Zeff,Dan Zeff,7.3,39%,9min,"Sweetnightgoodheart is a short-film about a man that prepares to make a huge change in his life; but all doesn't exactly turn out as planned and it all turns in the opposite direction from what he originally planned. As the plot continues the issues just get more extreme, Pete ends up with a very, very big problem that can not be... You guessed it, or you didn't; it c... Leer todo"
tt0331933,Stephen Herek,"John J. Mc, Laughlin, Scott Lobdell, Robert Ramsey",5.4, 9%,1h 40min,
tt0332047,"Bobby Farrelly, Peter Farrelly","Lowell Ganz, Babaloo Mandel, Nick Hornby",6.2,43%,1h 44min,Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.
tt0336766,Gabriel Velázquez,"Ricardo Luis González, Gabriel Velázquez",,43%,,Dirección
tt0337584,Bruce Van Dusen,Josh Alexander,6.8, 8%,1h 20min,"A ""coming of age"" story where two old friends flee from New York City on a three-day road trip to Montreal, Canada to escape their problems."
tt0338294,"Tim Mc, Cann","Tim Mc, Cann",4.1,43%,1h 18min,A desperate man ventures into a dangerous and sordid underworld of crime and pornography in search of his severed genitalia which is held for ransom by his disgruntled former girlfriend.
tt0338294,"Tim Mc, Cann","Tim Mc, Cann",4.1,43%,1h 18min,A desperate man ventures into a dangerous and sordid underworld of crime and pornography in search of his severed genitalia which is held for ransom by his disgruntled former girlfriend.
tt0339334,"Dave Borthwick, Jean Duval, Frank Passingham","Serge Danot, Raoff Sanoussi, Stephane Sanoussi",5.2,60%,1h 21min,
tt0339642,Katrina Holden Bronson,Katrina Holden Bronson,5.1, 7%,1h 40min,
tt0342272,Thomas Vinterberg,Lars von Trier,6.5,37%,1h 45min,
tt0342640,Topher Straus,"Smith Glover, Topher Straus",8.1,43%,2005,Dirección
tt0340321,Jim Groom,"Tim Dennison, Jim Groom, David Read",7.1,43%,1h 29min,Dirección
tt0343603,Philip Spink,Annie Frazier Henry,2.8,00%,1h 23min,Two men are on the run from a nasty sheriff and some bikers after they get accused of robbing locals who got together to play Bingo.
tt0345370,Alan Berger,Alan Berger,6.7,00%,1h 18min,"Presented with an ultimatum by the Mrs. (she wants another child; Tom thinks one's enough, especially since their brood is in rehab: ""What are you going for, group discount?""), Tom finds himself out in the world, alone. Tom's life goes in a tailspin as he juggles alimony and rehab payments while his job goes south, courtesy of his corrupt partner Mike. Yet he manages ... Leer todo"
tt0349349,Caleb Emerson,"Haig Demarjian, Caleb Emerson",4.2,56%,1h 37min,"Thrill to the mayhem that ensues when ever-lovable serial killer Red Toole sets off on a globe-trotting quest in search of his missing wife, the lovely Violet, caught in the clutches of the evil Baron Nefarious who, of course, plans to conquer the world (or something) by turning everyone into mindless zombie slaves! The story may sound familiar, but trust us, you've n... Leer todo"
tt0351283,"Eric Darnell, Tom Mc, Grath","Mark Burton, Billy Frolick, Eric Darnell",6.9,56%,1h 26min,
tt0350128,Vin Crease,"Vin Crease, Jonathan A. Stein",3.5,27%,1h 22min,"Plagued by terrifying visions on the set of her latest film, Jennifer is forced to drop out of the spotlight and check in to a mental institution. After being stranded in the desert following her release, Jennifer seeks shelter with a nomadic band of rebels."
tt0355295,Terry Gilliam,Ehren Kruger,5.9,38%,1h 58min,
tt0355295,Terry Gilliam,Ehren Kruger,5.9,38%,1h 58min,
tt0353324,Lance Mungia,"Norman Partridge, James O'Barr, Lance Mungia",3.0, 0%,1h 39min,
tt0353324,Lance Mungia,"Norman Partridge, James O'Barr, Lance Mungia",3.0, 0%,1h 39min,
tt0355563,Kriv Stenders,"Kriv Stenders, David Snell",5.9,47%,1h 42min,"""The Illustrated Family Doctor"" is a dark comedy, that centres on the story of Gary Kelp, a young man who condenses reference books for a company called the Info Digest."
